Timestamp,Open,High,Low,Close,Volume,DLYQty,DLYPercentage
2023-01-02 00:00:00+05:30,40.0,41.05,39.9,40.75,15383996.0,3949329.0,25.67
2023-01-03 00:00:00+05:30,40.7,41.1,40.6,40.8,6138079.0,1547675.0,25.21
2023-01-04 00:00:00+05:30,40.75,41.0,39.7,39.9,10825925.0,3805511.0,35.15
2023-01-05 00:00:00+05:30,40.2,40.5,39.7,40.4,8074807.0,2279666.0,28.23
2023-01-06 00:00:00+05:30,40.5,40.65,39.85,40.15,12696901.0,4204574.0,33.11
2023-01-09 00:00:00+05:30,40.3,40.8,40.0,40.65,21414107.0,5569492.0,26.01
2023-01-10 00:00:00+05:30,40.7,40.95,39.95,40.3,8725686.0,3596565.0,41.22
2023-01-11 00:00:00+05:30,40.45,40.75,40.1,40.4,14329791.0,2791890.0,19.48
2023-01-12 00:00:00+05:30,40.45,40.75,40.2,40.4,7557886.0,2415763.0,31.96
2023-01-13 00:00:00+05:30,40.4,41.35,40.2,41.1,20821760.0,4981297.0,23.92
2023-01-16 00:00:00+05:30,41.0,41.15,40.3,40.35,4563216.0,1414479.0,31.0
2023-01-17 00:00:00+05:30,40.5,40.5,39.9,40.15,5134556.0,1727958.0,33.65
2023-01-18 00:00:00+05:30,40.2,40.7,40.0,40.6,4451416.0,1348364.0,30.29
2023-01-19 00:00:00+05:30,40.45,40.5,40.15,40.3,3580608.0,1326897.0,37.06
2023-01-20 00:00:00+05:30,40.3,40.4,39.7,39.8,5824125.0,1910703.0,32.81
2023-01-23 00:00:00+05:30,39.95,40.5,39.4,40.15,5300712.0,1431941.0,27.01
2023-01-24 00:00:00+05:30,40.2,40.4,39.75,39.85,4482402.0,997061.0,22.24
2023-01-25 00:00:00+05:30,39.85,39.95,38.65,38.9,8963391.0,3338994.0,37.25
2023-01-27 00:00:00+05:30,39.0,39.05,36.0,36.95,21890672.0,4377883.0,20.0
2023-01-30 00:00:00+05:30,36.95,37.65,36.45,37.0,7717632.0,1936062.0,25.09
2023-01-31 00:00:00+05:30,37.4,38.5,36.95,38.35,6037935.0,1397512.0,23.15
2023-02-01 00:00:00+05:30,38.4,39.3,36.65,37.55,12266304.0,3184865.0,25.96
2023-02-02 00:00:00+05:30,37.45,37.9,36.65,37.2,9416237.0,2278186.0,24.19
2023-02-03 00:00:00+05:30,37.75,37.8,36.4,37.55,17133484.0,2555622.0,14.92
2023-02-06 00:00:00+05:30,37.65,38.15,37.35,37.7,10647560.0,6053253.0,56.85
2023-02-07 00:00:00+05:30,37.85,38.2,37.45,38.05,11446799.0,7137143.0,62.35
2023-02-08 00:00:00+05:30,38.25,38.9,37.9,38.8,10364584.0,6284751.0,60.64
2023-02-09 00:00:00+05:30,38.7,38.9,38.3,38.75,4650203.0,1418379.0,30.5
2023-02-10 00:00:00+05:30,38.7,39.0,38.5,38.75,4137026.0,1215392.0,29.38
2023-02-13 00:00:00+05:30,38.8,39.0,38.2,38.45,3282490.0,880004.0,26.81
2023-02-14 00:00:00+05:30,38.7,38.7,38.05,38.15,3824544.0,1064322.0,27.83
2023-02-15 00:00:00+05:30,38.25,39.1,38.1,38.4,10137218.0,4798646.0,47.34
2023-02-16 00:00:00+05:30,38.75,40.05,38.4,39.5,10513744.0,4036809.0,38.4
2023-02-17 00:00:00+05:30,39.45,39.75,39.1,39.6,9720405.0,4132873.0,42.52
2023-02-20 00:00:00+05:30,39.75,39.75,39.05,39.15,6419565.0,1302378.0,20.29
2023-02-21 00:00:00+05:30,39.2,39.45,38.75,38.9,9035581.0,3456244.0,38.25
2023-02-22 00:00:00+05:30,38.85,39.05,38.2,38.5,10373931.0,4399103.0,42.41
2023-02-23 00:00:00+05:30,38.4,38.4,37.4,37.5,8954009.0,3955344.0,44.17
2023-02-24 00:00:00+05:30,37.65,37.85,37.1,37.2,4336804.0,1830506.0,42.21
2023-02-27 00:00:00+05:30,37.2,37.55,36.8,37.45,4564380.0,1432186.0,31.38
2023-02-28 00:00:00+05:30,37.5,38.0,37.45,37.9,5779017.0,2486371.0,43.02
2023-03-01 00:00:00+05:30,37.85,38.4,37.75,38.3,2331797.0,726046.0,31.14
2023-03-02 00:00:00+05:30,38.15,38.8,38.15,38.6,3854002.0,1172629.0,30.43
2023-03-03 00:00:00+05:30,38.8,38.95,38.5,38.7,3864794.0,1689388.0,43.7
2023-03-06 00:00:00+05:30,38.75,39.35,38.7,38.95,3695969.0,1144688.0,30.86
2023-03-08 00:00:00+05:30,38.5,39.7,38.5,39.5,4762455.0,1593979.0,33.47
2023-03-09 00:00:00+05:30,39.4,39.7,38.95,39.05,4063388.0,1417508.0,34.88
2023-03-10 00:00:00+05:30,38.8,39.65,38.6,39.45,8699541.0,3366697.0,38.7
2023-03-13 00:00:00+05:30,39.65,39.75,38.6,38.85,5941315.0,2988093.0,50.29
2023-03-14 00:00:00+05:30,39.1,40.1,38.7,39.45,10983444.0,3613475.0,32.88
2023-03-15 00:00:00+05:30,40.0,42.05,39.7,41.35,34395611.0,9939479.0,28.9
2023-03-16 00:00:00+05:30,41.45,42.25,40.4,41.75,17398425.0,5426314.0,31.19
2023-03-17 00:00:00+05:30,42.15,42.85,41.85,42.7,21467064.0,9227310.0,42.98
2023-03-20 00:00:00+05:30,42.75,43.25,40.85,41.25,12181412.0,3248169.0,26.66
2023-03-21 00:00:00+05:30,41.45,41.45,39.75,39.85,7212707.0,1502439.0,20.83
2023-03-22 00:00:00+05:30,39.65,40.35,39.65,39.7,5188187.0,1588061.0,30.59
2023-03-23 00:00:00+05:30,39.75,39.95,39.3,39.45,3210363.0,1204579.0,37.51
2023-03-24 00:00:00+05:30,39.5,39.65,38.6,38.75,4841603.0,1923026.0,39.72
2023-03-27 00:00:00+05:30,38.75,38.85,38.25,38.45,16251087.0,1920607.0,11.82
2023-03-28 00:00:00+05:30,38.25,38.35,37.2,37.5,9335014.0,3801377.0,40.72
2023-03-29 00:00:00+05:30,37.7,39.65,37.5,39.2,12099847.0,6046667.0,49.95
2023-03-31 00:00:00+05:30,39.4,40.7,39.15,40.45,12943982.0,7742626.0,59.77
2023-04-03 00:00:00+05:30,40.7,43.7,40.6,43.45,33646731.0,10743758.0,31.93
2023-04-05 00:00:00+05:30,43.05,44.05,42.85,43.7,15843285.0,4068302.0,25.63
2023-04-06 00:00:00+05:30,43.6,44.6,43.15,43.95,17931876.0,5559885.0,31.01
2023-04-10 00:00:00+05:30,43.9,44.1,43.1,43.6,7234232.0,2211387.0,30.56
2023-04-11 00:00:00+05:30,43.2,44.1,43.2,43.35,6046339.0,1934328.0,31.99
2023-04-12 00:00:00+05:30,43.35,43.95,42.9,43.7,7293959.0,1950833.0,26.75
2023-04-13 00:00:00+05:30,43.65,44.7,43.5,43.9,11308500.0,2980904.0,26.36
