Timestamp,Open,High,Low,Close,Volume,DLYQty,DLYPercentage
2020-01-01 00:00:00+05:30,367.5,367.58,365.0,365.1,6386.0,1971.0,61.73
2020-01-02 00:00:00+05:30,367.48,374.63,364.68,367.63,26118.0,5687.0,43.55
2020-01-03 00:00:00+05:30,368.9,378.45,361.75,368.45,277418.0,109769.0,79.14
2020-01-06 00:00:00+05:30,365.55,369.73,360.85,364.75,23622.0,8600.0,72.81
2020-01-07 00:00:00+05:30,362.6,369.73,362.5,367.45,15998.0,4665.0,58.32
2020-01-08 00:00:00+05:30,361.9,373.5,361.0,367.78,15860.0,5167.0,65.16
2020-01-09 00:00:00+05:30,368.0,371.5,365.95,367.63,17620.0,5198.0,59.0
2020-01-10 00:00:00+05:30,365.9,374.55,365.9,368.23,20532.0,4573.0,44.55
2020-01-13 00:00:00+05:30,379.75,404.03,375.63,401.73,409102.0,47324.0,23.14
2020-01-14 00:00:00+05:30,402.5,433.5,402.0,429.4,577164.0,68165.0,23.62
2020-01-15 00:00:00+05:30,427.5,432.45,416.25,426.2,190884.0,28073.0,29.41
2020-01-16 00:00:00+05:30,428.3,433.63,420.55,422.23,58406.0,10271.0,35.17
2020-01-17 00:00:00+05:30,421.0,422.0,410.5,412.0,33206.0,10020.0,60.35
2020-01-20 00:00:00+05:30,405.08,412.5,400.48,402.85,39608.0,12200.0,61.6
2020-01-21 00:00:00+05:30,403.0,443.5,400.53,437.43,362190.0,34387.0,18.99
2020-01-22 00:00:00+05:30,434.55,447.95,425.7,428.68,163582.0,20499.0,25.06
2020-01-23 00:00:00+05:30,430.5,438.65,423.8,426.93,61268.0,11943.0,38.99
2020-01-24 00:00:00+05:30,427.5,434.5,425.0,426.43,36982.0,7384.0,39.93
2020-01-27 00:00:00+05:30,427.35,429.5,413.2,417.73,34524.0,8264.0,47.87
2020-01-28 00:00:00+05:30,418.63,436.35,415.0,416.08,23074.0,5989.0,51.91
2020-01-29 00:00:00+05:30,419.5,422.75,405.65,413.33,27586.0,5534.0,40.12
2020-01-30 00:00:00+05:30,416.0,419.95,393.13,407.45,77826.0,8837.0,22.71
2020-01-31 00:00:00+05:30,408.98,413.98,400.5,402.05,25442.0,5786.0,45.48
2020-02-01 00:00:00+05:30,407.0,407.53,380.05,384.58,46762.0,11875.0,50.79
2020-02-03 00:00:00+05:30,380.0,396.28,377.65,390.03,36632.0,7800.0,42.59
2020-02-04 00:00:00+05:30,392.5,396.1,389.45,391.53,23438.0,5125.0,43.73
2020-02-05 00:00:00+05:30,400.0,409.53,394.05,406.08,82786.0,11046.0,26.69
2020-02-06 00:00:00+05:30,409.4,412.5,400.0,400.65,59052.0,14119.0,47.82
2020-02-07 00:00:00+05:30,403.88,404.93,386.43,388.53,70668.0,17631.0,49.9
2020-02-10 00:00:00+05:30,388.53,394.0,386.53,387.83,32710.0,7484.0,45.76
2020-02-11 00:00:00+05:30,389.0,397.5,382.5,384.78,21346.0,5605.0,52.52
2020-02-12 00:00:00+05:30,384.83,390.5,382.53,387.98,21332.0,5421.0,50.83
2020-02-13 00:00:00+05:30,388.5,397.0,378.85,380.9,250572.0,20237.0,16.15
2020-02-14 00:00:00+05:30,382.5,382.5,372.55,374.38,30336.0,8348.0,55.04
2020-02-17 00:00:00+05:30,391.5,392.48,353.5,362.15,318658.0,46710.0,29.32
2020-02-18 00:00:00+05:30,354.5,361.85,349.38,352.43,61688.0,16754.0,54.32
2020-02-19 00:00:00+05:30,359.93,392.43,358.85,372.18,510192.0,51136.0,20.05
2020-02-20 00:00:00+05:30,373.85,377.5,365.63,368.15,94914.0,17734.0,37.37
2020-02-24 00:00:00+05:30,368.95,372.35,352.5,356.48,169874.0,24647.0,29.02
2020-02-25 00:00:00+05:30,362.05,370.73,354.53,357.1,427086.0,33343.0,15.61
2020-02-26 00:00:00+05:30,353.5,360.0,350.2,352.68,98124.0,17428.0,35.52
2020-02-27 00:00:00+05:30,352.0,370.0,351.5,363.43,154960.0,19550.0,25.23
