Timestamp,Open,High,Low,Close,Volume,DLYQty,DLYPercentage
2023-01-02 00:00:00+05:30,7.9,8.1,7.85,8.0,48081381.0,22681731.0,47.17
2023-01-03 00:00:00+05:30,8.05,8.15,7.9,7.95,108858208.0,38454747.0,35.33
2023-01-04 00:00:00+05:30,7.95,8.0,7.7,7.8,127150341.0,44437218.0,34.95
2023-01-05 00:00:00+05:30,7.85,7.95,7.7,7.9,97595157.0,26376973.0,27.03
2023-01-06 00:00:00+05:30,7.9,7.9,7.7,7.8,96073516.0,31214315.0,32.49
2023-01-09 00:00:00+05:30,7.8,7.85,7.35,7.45,224378162.0,76597338.0,34.14
2023-01-10 00:00:00+05:30,7.4,7.5,7.15,7.25,109039325.0,41320421.0,37.89
2023-01-11 00:00:00+05:30,7.3,7.55,7.15,7.45,113799560.0,28526216.0,25.07
2023-01-12 00:00:00+05:30,7.45,7.45,7.15,7.35,82760483.0,31918888.0,38.57
2023-01-13 00:00:00+05:30,7.35,7.5,7.2,7.3,81144999.0,18861112.0,23.24
2023-01-16 00:00:00+05:30,7.3,7.35,7.1,7.2,76203775.0,18191043.0,23.87
2023-01-17 00:00:00+05:30,7.2,7.35,7.15,7.25,66561448.0,15345004.0,23.05
2023-01-18 00:00:00+05:30,7.25,7.35,7.15,7.3,40376482.0,10997625.0,27.24
2023-01-19 00:00:00+05:30,7.3,7.6,7.25,7.4,151598798.0,31739028.0,20.94
2023-01-20 00:00:00+05:30,7.45,7.45,7.2,7.25,51597026.0,16131884.0,31.27
2023-01-23 00:00:00+05:30,7.3,7.3,7.0,7.05,110363909.0,40628648.0,36.81
2023-01-24 00:00:00+05:30,7.05,7.2,6.95,7.05,107329586.0,22955232.0,21.39
2023-01-25 00:00:00+05:30,7.05,7.05,6.7,6.75,104380508.0,52602482.0,50.39
2023-01-27 00:00:00+05:30,6.8,6.85,6.3,6.4,140336474.0,58267962.0,41.52
2023-01-30 00:00:00+05:30,6.45,7.1,6.4,6.8,165341766.0,40837059.0,24.7
2023-01-31 00:00:00+05:30,6.9,7.15,6.75,7.05,108361076.0,44649269.0,41.2
2023-02-01 00:00:00+05:30,7.15,7.2,6.6,6.7,122646396.0,36871851.0,30.06
2023-02-02 00:00:00+05:30,6.7,7.05,6.6,6.8,109039158.0,21661886.0,19.87
2023-02-03 00:00:00+05:30,6.8,7.0,6.45,6.85,143726966.0,39733137.0,27.64
2023-02-06 00:00:00+05:30,7.5,8.6,7.5,8.25,675075225.0,206440790.0,30.58
2023-02-07 00:00:00+05:30,8.55,8.55,7.8,7.95,224333616.0,55296878.0,24.65
2023-02-08 00:00:00+05:30,8.05,8.05,7.65,7.9,135146676.0,35279549.0,26.1
2023-02-09 00:00:00+05:30,7.9,7.95,7.7,7.85,95732533.0,24246684.0,25.33
2023-02-10 00:00:00+05:30,7.75,8.05,7.7,7.85,71585105.0,15949151.0,22.28
2023-02-13 00:00:00+05:30,7.85,8.0,7.8,7.85,50407661.0,15800772.0,31.35
2023-02-14 00:00:00+05:30,7.85,7.9,7.65,7.7,50984495.0,17384165.0,34.1
2023-02-15 00:00:00+05:30,7.7,7.8,7.65,7.75,31730009.0,13513090.0,42.59
2023-02-16 00:00:00+05:30,7.7,7.75,7.4,7.5,82248551.0,32227148.0,39.18
2023-02-17 00:00:00+05:30,7.45,7.5,7.05,7.25,112014675.0,33821283.0,30.19
2023-02-20 00:00:00+05:30,7.2,7.25,6.85,7.05,152049838.0,35099602.0,23.08
2023-02-21 00:00:00+05:30,6.95,7.1,6.9,7.0,56554003.0,17500013.0,30.94
2023-02-22 00:00:00+05:30,7.0,7.2,6.9,7.0,94172202.0,25201645.0,26.76
2023-02-23 00:00:00+05:30,7.0,7.05,6.6,6.7,200373402.0,68358541.0,34.12
2023-02-24 00:00:00+05:30,6.75,7.05,6.65,6.75,134764686.0,35210802.0,26.13
2023-02-27 00:00:00+05:30,6.8,6.85,6.55,6.7,86209985.0,23204489.0,26.92
2023-02-28 00:00:00+05:30,6.7,6.9,6.65,6.8,67725048.0,22367339.0,33.03
2023-03-01 00:00:00+05:30,6.85,7.0,6.8,6.9,101315010.0,18698263.0,18.46
2023-03-02 00:00:00+05:30,6.9,7.05,6.85,6.95,40814192.0,16678422.0,40.86
2023-03-03 00:00:00+05:30,7.0,7.05,6.85,6.9,53185807.0,21022799.0,39.52
2023-03-06 00:00:00+05:30,6.95,7.05,6.9,6.9,48593288.0,21435222.0,44.07
2023-03-08 00:00:00+05:30,6.95,7.0,6.85,6.95,34885635.0,11971580.0,34.31
2023-03-09 00:00:00+05:30,6.95,7.0,6.85,6.85,39875811.0,17331926.0,43.46
2023-03-10 00:00:00+05:30,6.85,6.85,6.7,6.75,49809755.0,20331184.0,40.82
2023-03-13 00:00:00+05:30,6.8,6.8,6.55,6.6,54466719.0,27271981.0,50.07
2023-03-14 00:00:00+05:30,6.65,6.65,6.5,6.55,58562120.0,24881260.0,42.48
2023-03-15 00:00:00+05:30,6.6,6.65,6.4,6.4,58750898.0,24102685.0,41.02
2023-03-16 00:00:00+05:30,6.45,6.55,6.25,6.45,70627511.0,19674834.0,27.86
2023-03-17 00:00:00+05:30,6.45,6.5,6.35,6.4,79345889.0,26830364.0,33.73
2023-03-20 00:00:00+05:30,6.45,6.45,6.25,6.35,66228496.0,18590085.0,28.07
