Timestamp,Open,High,Low,Close,Volume,DLYQty,DLYPercentage
2020-01-01 00:00:00+05:30,429.62,434.71,429.42,431.21,727887.0,104906.0,17.29
2020-01-02 00:00:00+05:30,431.62,432.37,424.33,426.37,825236.0,289115.0,42.04
2020-01-03 00:00:00+05:30,424.21,427.87,421.37,424.83,1066767.0,326996.0,36.78
2020-01-06 00:00:00+05:30,419.17,420.75,406.12,408.5,1740160.0,357351.0,24.64
2020-01-07 00:00:00+05:30,409.96,418.75,408.87,412.0,1110828.0,212427.0,22.95
2020-01-08 00:00:00+05:30,401.87,414.04,401.87,412.58,1214528.0,229068.0,22.63
2020-01-09 00:00:00+05:30,418.75,425.0,416.71,423.75,1265133.0,289757.0,27.48
2020-01-10 00:00:00+05:30,423.75,428.75,421.75,426.96,1104517.0,259871.0,28.23
2020-01-13 00:00:00+05:30,428.5,428.54,422.54,424.08,886987.0,294587.0,39.85
2020-01-14 00:00:00+05:30,425.71,445.0,424.33,441.42,2358489.0,548834.0,27.92
2020-01-15 00:00:00+05:30,441.67,454.96,441.67,453.21,3572674.0,469422.0,15.77
2020-01-16 00:00:00+05:30,458.33,458.33,449.5,456.21,1320104.0,196039.0,17.82
2020-01-17 00:00:00+05:30,456.67,471.67,455.04,469.37,2598049.0,419896.0,19.39
2020-01-20 00:00:00+05:30,469.33,474.04,466.33,472.62,1614619.0,308599.0,22.94
2020-01-21 00:00:00+05:30,470.5,470.83,455.83,457.87,2740874.0,658560.0,28.83
2020-01-22 00:00:00+05:30,458.42,459.67,447.92,449.87,1961421.0,497076.0,30.41
2020-01-23 00:00:00+05:30,450.46,462.92,448.75,460.46,965480.0,182395.0,22.67
2020-01-24 00:00:00+05:30,461.92,472.92,461.92,466.46,2127856.0,211155.0,11.91
2020-01-27 00:00:00+05:30,468.33,474.58,464.46,467.21,1125820.0,151559.0,16.15
2020-01-28 00:00:00+05:30,469.54,473.08,463.37,467.29,959488.0,166750.0,20.85
