Timestamp,Open,High,Low,Close,Volume,DLYQty,DLYPercentage
2020-01-01 00:00:00+05:30,197.2,197.75,195.8,197.0,1459556.0,573653.0,39.3
2020-01-02 00:00:00+05:30,197.35,206.4,197.2,205.35,8633553.0,3116407.0,36.1
2020-01-03 00:00:00+05:30,204.95,205.8,202.25,203.4,2007973.0,823023.0,40.99
2020-01-06 00:00:00+05:30,202.85,202.85,196.35,196.9,2119702.0,749538.0,35.36
2020-01-07 00:00:00+05:30,198.1,202.55,196.7,199.0,3557312.0,1432101.0,40.26
2020-01-08 00:00:00+05:30,196.0,204.6,195.65,201.65,4943334.0,861913.0,17.44
2020-01-09 00:00:00+05:30,203.9,209.3,203.85,207.95,5537880.0,2980169.0,53.81
2020-01-10 00:00:00+05:30,208.55,214.0,206.8,211.75,5362463.0,2102309.0,39.2
2020-01-13 00:00:00+05:30,212.6,214.8,210.65,211.5,2628821.0,749813.0,28.52
2020-01-14 00:00:00+05:30,212.2,212.45,208.8,209.3,3725008.0,2149770.0,57.71
2020-01-15 00:00:00+05:30,209.0,212.9,206.65,212.05,3359831.0,1646501.0,49.01
2020-01-16 00:00:00+05:30,213.5,214.4,209.1,209.75,3126006.0,1207679.0,38.63
2020-01-17 00:00:00+05:30,209.65,212.4,208.6,210.4,1968147.0,948920.0,48.21
2020-01-20 00:00:00+05:30,211.4,211.75,206.65,207.05,1743715.0,711408.0,40.8
2020-01-21 00:00:00+05:30,206.0,209.9,205.7,207.6,3142796.0,1122977.0,35.73
2020-01-22 00:00:00+05:30,208.9,212.2,208.3,210.35,3780055.0,1918464.0,50.75
2020-01-23 00:00:00+05:30,210.0,214.95,209.45,213.65,4656562.0,2209011.0,47.44
2020-01-24 00:00:00+05:30,214.1,216.9,212.6,215.95,3540793.0,1413754.0,39.93
2020-01-27 00:00:00+05:30,214.6,218.9,214.3,215.55,2903622.0,1002748.0,34.53
2020-01-28 00:00:00+05:30,215.8,220.25,214.05,216.15,5093967.0,2056554.0,40.37
2020-01-29 00:00:00+05:30,216.75,218.25,213.25,214.05,3410299.0,1878931.0,55.1
2020-01-30 00:00:00+05:30,214.15,214.2,208.7,209.9,2971434.0,1708380.0,57.49
2020-01-31 00:00:00+05:30,210.55,211.75,203.5,204.5,2906515.0,1483624.0,51.04
