Timestamp,Open,High,Low,Close,Volume
2021-01-01 00:00:00+05:30,976.0,981.2,971.2,977.95,1267559.0
2021-01-04 00:00:00+05:30,980.6,1005.0,975.0,1001.95,3515307.0
2021-01-05 00:00:00+05:30,1002.5,1007.95,991.3,1002.55,4039471.0
2021-01-06 00:00:00+05:30,1004.0,1026.0,983.35,997.15,4676585.0
2021-01-07 00:00:00+05:30,1005.5,1010.0,988.6,994.75,3354812.0
2021-01-08 00:00:00+05:30,1007.75,1060.0,1005.45,1051.1,9279370.0
2021-01-11 00:00:00+05:30,1062.1,1081.55,1040.5,1077.6,6487434.0
2021-01-12 00:00:00+05:30,1077.6,1077.65,1053.0,1063.0,4256297.0
2021-01-13 00:00:00+05:30,1074.0,1078.75,1050.05,1065.4,4670556.0
2021-01-14 00:00:00+05:30,1064.0,1064.0,1030.0,1052.6,4765245.0
2021-01-15 00:00:00+05:30,1049.5,1062.8,1002.65,1007.3,6061071.0
2021-01-18 00:00:00+05:30,998.0,1013.8,991.95,998.25,4658108.0
2021-01-19 00:00:00+05:30,1006.6,1008.45,987.2,992.5,4415813.0
2021-01-20 00:00:00+05:30,997.0,1023.4,997.0,1019.45,4686085.0
2021-01-21 00:00:00+05:30,1026.0,1033.35,994.5,1004.7,3909521.0
2021-01-22 00:00:00+05:30,1004.7,1005.0,975.0,980.85,3920581.0
2021-01-25 00:00:00+05:30,985.85,997.9,962.2,972.05,2750471.0
2021-01-27 00:00:00+05:30,978.0,1004.9,973.65,997.1,6975085.0
2021-01-28 00:00:00+05:30,990.0,990.0,965.0,981.6,4273406.0
2021-01-29 00:00:00+05:30,990.1,995.9,956.0,961.4,4392722.0
2021-02-01 00:00:00+05:30,961.9,961.9,921.15,941.75,6316115.0
2021-02-02 00:00:00+05:30,955.0,972.9,937.5,957.2,4971285.0
2021-02-03 00:00:00+05:30,965.0,1000.0,960.1,981.45,5639380.0
2021-02-04 00:00:00+05:30,987.95,988.0,964.3,969.2,4230414.0
