Timestamp,Open,High,Low,Close,Volume
2021-01-01 00:00:00+05:30,387.65,415.9,387.65,411.35,9520559.0
2021-01-04 00:00:00+05:30,415.0,446.55,414.2,443.25,15938389.0
2021-01-05 00:00:00+05:30,432.0,439.0,430.0,437.25,5501803.0
2021-01-06 00:00:00+05:30,438.95,446.4,430.45,434.85,5683943.0
2021-01-07 00:00:00+05:30,437.85,440.25,428.8,431.35,4226720.0
2021-01-08 00:00:00+05:30,435.05,437.45,427.7,431.8,3344933.0
2021-01-11 00:00:00+05:30,434.8,434.8,423.6,426.8,2061517.0
2021-01-12 00:00:00+05:30,425.1,451.0,418.1,443.05,6185757.0
2021-01-13 00:00:00+05:30,447.4,448.75,419.7,428.0,5254550.0
2021-01-14 00:00:00+05:30,431.25,441.35,423.35,426.15,4778260.0
2021-01-15 00:00:00+05:30,427.1,430.05,417.4,424.1,2958672.0
2021-01-18 00:00:00+05:30,426.65,426.65,402.55,409.25,5384510.0
2021-01-19 00:00:00+05:30,410.7,447.0,410.7,437.95,13732166.0
2021-01-20 00:00:00+05:30,441.05,458.9,432.05,457.45,9186447.0
2021-01-21 00:00:00+05:30,459.0,464.85,427.8,431.7,9420809.0
2021-01-22 00:00:00+05:30,434.35,443.85,420.2,422.15,9356436.0
2021-01-25 00:00:00+05:30,435.0,449.5,416.2,420.6,9914372.0
2021-01-27 00:00:00+05:30,422.45,430.75,408.7,410.5,5082482.0
2021-01-28 00:00:00+05:30,401.0,414.2,397.5,405.25,3748093.0
2021-01-29 00:00:00+05:30,413.0,427.25,390.65,397.85,7561096.0
2021-02-01 00:00:00+05:30,402.0,448.9,402.0,442.95,10807035.0
2021-02-02 00:00:00+05:30,447.05,475.0,434.0,439.1,10098396.0
2021-02-03 00:00:00+05:30,444.75,467.25,438.05,459.85,9969381.0
2021-02-04 00:00:00+05:30,463.0,471.0,457.8,464.5,4930238.0
2021-02-05 00:00:00+05:30,468.0,473.95,449.25,452.5,4324300.0
2021-02-08 00:00:00+05:30,455.0,468.55,454.0,460.6,2477995.0
2021-02-09 00:00:00+05:30,464.0,470.9,455.0,459.05,4082677.0
2021-02-10 00:00:00+05:30,460.1,470.9,454.5,467.75,4986534.0
2021-02-11 00:00:00+05:30,469.95,478.5,464.2,471.6,5781624.0
2021-02-12 00:00:00+05:30,471.7,477.8,465.35,468.55,2572243.0
2021-02-15 00:00:00+05:30,472.05,538.0,472.05,532.75,31351106.0
2021-02-16 00:00:00+05:30,528.5,537.0,517.05,527.5,10484524.0
2021-02-17 00:00:00+05:30,522.1,533.8,522.1,527.95,3657651.0
2021-02-18 00:00:00+05:30,530.0,536.55,526.1,527.9,5126244.0
2021-02-19 00:00:00+05:30,526.8,535.6,517.8,530.35,8653728.0
2021-02-22 00:00:00+05:30,534.4,550.95,519.0,528.65,16327434.0
2021-02-23 00:00:00+05:30,526.45,538.0,510.65,517.8,5501270.0
2021-02-24 00:00:00+05:30,515.75,516.75,487.35,504.5,5465125.0
2021-02-25 00:00:00+05:30,511.0,538.0,510.0,524.8,6222931.0
2021-02-26 00:00:00+05:30,513.05,523.0,500.1,517.6,4169193.0
2021-03-01 00:00:00+05:30,524.5,558.0,519.5,522.3,8233886.0
2021-03-02 00:00:00+05:30,527.8,539.95,523.8,538.55,3163610.0
2021-03-03 00:00:00+05:30,542.6,551.8,534.0,540.65,3013288.0
2021-03-04 00:00:00+05:30,537.0,546.55,533.15,535.1,2755729.0
2021-03-05 00:00:00+05:30,533.9,533.9,515.65,526.8,2704745.0
2021-03-08 00:00:00+05:30,532.0,539.3,526.55,534.15,3059754.0
2021-03-09 00:00:00+05:30,536.55,548.9,525.0,544.4,4779568.0
2021-03-10 00:00:00+05:30,549.9,556.8,530.05,539.4,5034801.0
2021-03-12 00:00:00+05:30,544.3,549.9,529.4,531.8,2656831.0
2021-03-15 00:00:00+05:30,536.0,537.85,514.05,534.95,3189560.0
2021-03-16 00:00:00+05:30,537.95,544.35,530.2,540.65,3576184.0
2021-03-17 00:00:00+05:30,541.9,544.05,526.05,529.6,2234927.0
2021-03-18 00:00:00+05:30,534.5,539.95,516.4,527.65,2318261.0
2021-03-19 00:00:00+05:30,525.05,558.95,518.5,552.85,5999511.0
2021-03-22 00:00:00+05:30,558.0,579.6,545.05,570.4,9085113.0
2021-03-23 00:00:00+05:30,571.65,574.8,556.45,559.7,3436374.0
2021-03-24 00:00:00+05:30,551.8,569.45,545.4,548.5,3516250.0
2021-03-25 00:00:00+05:30,551.0,552.8,525.5,537.5,3387378.0
2021-03-26 00:00:00+05:30,545.8,564.65,543.2,554.65,5647185.0
2021-03-30 00:00:00+05:30,560.0,564.3,549.4,557.0,1954487.0
2021-03-31 00:00:00+05:30,555.65,565.0,547.0,558.8,2766874.0
2021-04-01 00:00:00+05:30,566.0,568.9,549.6,561.2,4459238.0
2021-04-05 00:00:00+05:30,560.0,560.95,534.0,544.35,3488661.0
2021-04-06 00:00:00+05:30,543.95,547.45,534.0,540.0,4225610.0
2021-04-07 00:00:00+05:30,543.75,588.1,538.35,578.05,7377364.0
2021-04-08 00:00:00+05:30,580.9,580.9,561.0,562.95,5474237.0
2021-04-09 00:00:00+05:30,561.55,570.0,552.8,557.9,1895104.0
2021-04-12 00:00:00+05:30,544.7,545.0,503.7,510.85,5821672.0
2021-04-13 00:00:00+05:30,512.0,543.9,507.2,532.45,12182796.0
2021-04-15 00:00:00+05:30,527.5,541.15,523.15,535.3,3469864.0
2021-04-16 00:00:00+05:30,540.0,550.5,537.4,540.6,2861466.0
2021-04-19 00:00:00+05:30,527.0,534.95,514.2,530.55,3921730.0
2021-04-20 00:00:00+05:30,535.9,559.2,533.25,538.75,6038430.0
2021-04-22 00:00:00+05:30,531.75,559.2,529.15,551.2,4070686.0
2021-04-23 00:00:00+05:30,548.6,566.8,545.05,555.95,4252757.0
2021-04-26 00:00:00+05:30,558.95,569.0,550.95,552.35,3792285.0
2021-04-27 00:00:00+05:30,553.3,566.0,552.9,564.6,2756644.0
2021-04-28 00:00:00+05:30,564.6,589.7,554.6,583.8,3857356.0
2021-04-29 00:00:00+05:30,582.0,597.8,576.8,590.9,4413121.0
2021-04-30 00:00:00+05:30,589.75,600.95,564.95,571.75,5479340.0
2021-05-03 00:00:00+05:30,562.05,565.95,555.05,559.1,3244512.0
2021-05-04 00:00:00+05:30,562.1,573.0,544.55,549.45,3015756.0
2021-05-05 00:00:00+05:30,559.6,559.9,545.05,558.6,1997564.0
2021-05-06 00:00:00+05:30,563.75,583.9,557.05,580.3,4217076.0
2021-05-07 00:00:00+05:30,585.25,587.8,564.0,568.9,3201734.0
2021-05-10 00:00:00+05:30,560.0,560.0,528.5,554.15,9065053.0
2021-05-11 00:00:00+05:30,550.0,554.4,532.4,550.95,5070461.0
2021-05-12 00:00:00+05:30,558.9,558.9,520.0,524.0,8558589.0
2021-05-14 00:00:00+05:30,530.0,532.55,513.0,526.75,6035607.0
2021-05-17 00:00:00+05:30,530.7,545.8,526.75,543.35,5657014.0
2021-05-18 00:00:00+05:30,550.0,561.6,540.15,546.35,6140119.0
2021-05-19 00:00:00+05:30,545.75,554.35,541.4,544.05,3598549.0
2021-05-20 00:00:00+05:30,547.95,573.7,545.0,570.0,9208884.0
2021-05-21 00:00:00+05:30,575.3,586.4,572.05,582.8,7057439.0
2021-05-24 00:00:00+05:30,585.25,590.55,570.75,576.4,6891721.0
2021-05-25 00:00:00+05:30,580.95,581.0,546.55,551.55,4958955.0
2021-05-26 00:00:00+05:30,555.0,556.55,542.2,544.1,3558782.0
2021-05-27 00:00:00+05:30,545.2,548.85,523.9,537.8,40397422.0
2021-05-28 00:00:00+05:30,535.0,547.0,531.15,542.55,3400290.0
2021-05-31 00:00:00+05:30,546.0,552.1,539.05,549.3,3364570.0
2021-06-01 00:00:00+05:30,552.9,557.85,542.45,545.65,3149567.0
