Timestamp,Open,High,Low,Close,Volume
2024-06-18 00:00:00+05:30,183.8,184.6,180.6,181.12,35032118.0
2024-06-19 00:00:00+05:30,182.45,182.49,179.31,180.02,27476795.0
2024-06-20 00:00:00+05:30,181.6,182.95,179.37,182.28,38837494.0
2024-06-21 00:00:00+05:30,179.4,180.9,178.18,179.94,65494855.0
2024-06-24 00:00:00+05:30,177.44,178.95,175.1,177.96,47597307.0
2024-06-25 00:00:00+05:30,177.99,179.0,175.25,175.68,30599989.0
2024-06-26 00:00:00+05:30,175.68,176.0,171.84,172.56,44006436.0
2024-06-27 00:00:00+05:30,172.56,174.95,171.8,174.16,49767976.0
2024-06-28 00:00:00+05:30,174.17,177.1,173.57,174.01,37521949.0
2024-07-01 00:00:00+05:30,174.5,175.99,173.51,174.07,27807688.0
2024-07-02 00:00:00+05:30,174.47,175.75,173.6,174.54,33359495.0
2024-07-03 00:00:00+05:30,174.54,176.88,174.4,176.37,29090492.0
2024-07-04 00:00:00+05:30,177.0,178.19,175.82,176.29,29504744.0
2024-07-05 00:00:00+05:30,176.2,176.2,173.4,174.71,38123217.0
2024-07-08 00:00:00+05:30,174.6,175.47,172.09,172.28,31479861.0
2024-07-09 00:00:00+05:30,173.6,173.7,171.51,171.8,25127904.0
2024-07-10 00:00:00+05:30,172.5,172.89,167.02,167.98,41525591.0
2024-07-11 00:00:00+05:30,170.0,170.95,168.67,168.92,33987236.0
2024-07-12 00:00:00+05:30,170.2,170.39,168.01,168.69,33311402.0
2024-07-15 00:00:00+05:30,168.69,168.99,165.8,166.76,32635187.0
2024-07-16 00:00:00+05:30,167.8,169.82,166.7,167.07,26506026.0
